AST Analysis Report for TypeScript
Generated on: 2025-07-14T01:57:25.419Z
Repository: sample-repos/TypeScript
================================================================================

🔍 Analyzing JavaScript/TypeScript files in: /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript

📁 Found 37995 files to analyze...



============================================================
📊 AST ANALYSIS RESULTS
============================================================

📁 FILE STATISTICS:
   Total files found: 37995
   Successfully parsed: 37994
   Failed to parse: 1
   Total file size: 136.4 MB

🌳 NODE STATISTICS:
   Total nodes: 4,243,595
   Average nodes per file: 112
   Average file size: 3.7 KB

📋 ALL NODE TYPES (BY FILE PRESENCE):
   Program                        37994 files (100.0%) -   37,994 total (0.90%)
   Identifier                     23628 files ( 62.2%) - 1,454,170 total (34.27%)
   Literal                        17545 files ( 46.2%) -  340,979 total (8.04%)
   ExpressionStatement            14299 files ( 37.6%) -  137,206 total (3.23%)
   MemberExpression               13514 files ( 35.6%) -  257,153 total (6.06%)
   CallExpression                 13484 files ( 35.5%) -  149,704 total (3.53%)
   VariableDeclaration            12494 files ( 32.9%) -  100,104 total (2.36%)
   VariableDeclarator             12494 files ( 32.9%) -  103,050 total (2.43%)
   BlockStatement                 10143 files ( 26.7%) -   95,724 total (2.26%)
   TSTypeAnnotation               8570 files ( 22.6%) -  214,270 total (5.05%)
   Duplicated export 'x'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesExportsBlocksSpecifierResolution(module=node20).js:
   Missing initializer in const declaration
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'x'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesExportsBlocksSpecifierResolution(module=node18).js:
   Missing initializer in const declaration
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'x'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesExportsBlocksSpecifierResolution(module=node16).js:
   Missing initializer in const declaration
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'x'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesExportAssignments(module=nodenext).js:
   Unexpected token
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesExportAssignments(module=node20).js:
   Unexpected token
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesExportAssignments(module=node18).js:
   Unexpected token
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesExportAssignments(module=node16).js:
   Unexpected token
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesDynamicImport(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'main'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesDynamicImport(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'main'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesDynamicImport(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'main'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesDynamicImport(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'main'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesDeclarationEmitWithPackageExports(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'a'
   Duplicated export 'b'
   Duplicated export 'c'
   Duplicated export 'd'
   Duplicated export 'e'
   Duplicated export 'f'
   Duplicated export 'a'
   Duplicated export 'b'
   Duplicated export 'c'
   Duplicated export 'd'
   Duplicated export 'e'
   Duplicated export 'f'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesDeclarationEmitWithPackageExports(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'a'
   Duplicated export 'b'
   Duplicated export 'c'
   Duplicated export 'd'
   Duplicated export 'e'
   Duplicated export 'f'
   Duplicated export 'a'
   Duplicated export 'b'
   Duplicated export 'c'
   Duplicated export 'd'
   Duplicated export 'e'
   Duplicated export 'f'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesDeclarationEmitWithPackageExports(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'a'
   Duplicated export 'b'
   Duplicated export 'c'
   Duplicated export 'd'
   Duplicated export 'e'
   Duplicated export 'f'
   Duplicated export 'a'
   Duplicated export 'b'
   Duplicated export 'c'
   Duplicated export 'd'
   Duplicated export 'e'
   Duplicated export 'f'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesDeclarationEmitWithPackageExports(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'a'
   Duplicated export 'b'
   Duplicated export 'c'
   Duplicated export 'd'
   Duplicated export 'e'
   Duplicated export 'f'
   Duplicated export 'a'
   Duplicated export 'b'
   Duplicated export 'c'
   Duplicated export 'd'
   Duplicated export 'e'
   Duplicated export 'f'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesDeclarationEmitDynamicImportWithPackageExports(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'a'
   Duplicated export 'b'
   Duplicated export 'c'
   Duplicated export 'f'
   Duplicated export 'd'
   Duplicated export 'e'
   Duplicated export 'a'
   Duplicated export 'b'
   Duplicated export 'c'
   Duplicated export 'f'
   Duplicated export 'd'
   Duplicated export 'e'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesDeclarationEmitDynamicImportWithPackageExports(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'a'
   Duplicated export 'b'
   Duplicated export 'c'
   Duplicated export 'f'
   Duplicated export 'd'
   Duplicated export 'e'
   Duplicated export 'a'
   Duplicated export 'b'
   Duplicated export 'c'
   Duplicated export 'f'
   Duplicated export 'd'
   Duplicated export 'e'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesDeclarationEmitDynamicImportWithPackageExports(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'a'
   Duplicated export 'b'
   Duplicated export 'c'
   Duplicated export 'f'
   Duplicated export 'd'
   Duplicated export 'e'
   Duplicated export 'a'
   Duplicated export 'b'
   Duplicated export 'c'
   Duplicated export 'f'
   Duplicated export 'd'
   Duplicated export 'e'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesConditionalPackageExports(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'ts'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'ts'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesConditionalPackageExports(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'ts'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'ts'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesConditionalPackageExports(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'ts'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'ts'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesConditionalPackageExports(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'ts'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'ts'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesCjsFormatFileAlwaysHasDefault(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesCjsFormatFileAlwaysHasDefault(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesCjsFormatFileAlwaysHasDefault(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesCjsFormatFileAlwaysHasDefault(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsTopLevelAwait(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'x'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsTopLevelAwait(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'x'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsTopLevelAwait(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'x'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsTopLevelAwait(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'x'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsSynchronousCallErrors(module=nodenext).js:
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsSynchronousCallErrors(module=node20).js:
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsSynchronousCallErrors(module=node18).js:
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsSynchronousCallErrors(module=node16).js:
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackagePatternExportsTrailers(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackagePatternExportsTrailers(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackagePatternExportsTrailers(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackagePatternExportsTrailers(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackagePatternExportsExclude(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackagePatternExportsExclude(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackagePatternExportsExclude(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackagePatternExportsExclude(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackagePatternExports(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackagePatternExports(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackagePatternExports(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackagePatternExports(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackageImports(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackageImports(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackageImports(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackageImports(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackageExports(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackageExports(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackageExports(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsPackageExports(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
   Duplicated export 'cjs'
   Duplicated export 'mjs'
   Duplicated export 'type'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportMeta(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'x'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportMeta(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'x'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportMeta(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'x'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportMeta(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'x'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportHelpersCollisions3(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'default'
   Duplicated export 'foo'
   Duplicated export 'baz'
   Duplicated default export
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportHelpersCollisions3(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'default'
   Duplicated export 'foo'
   Duplicated export 'baz'
   Duplicated default export
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportHelpersCollisions3(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'default'
   Duplicated export 'foo'
   Duplicated export 'baz'
   Duplicated default export
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportHelpersCollisions3(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'default'
   Duplicated export 'foo'
   Duplicated export 'baz'
   Duplicated default export
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportHelpersCollisions2(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'fs'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportHelpersCollisions2(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'fs'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportHelpersCollisions2(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'fs'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportHelpersCollisions2(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'fs'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportHelpersCollisions1(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportHelpersCollisions1(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportHelpersCollisions1(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportHelpersCollisions1(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportAssignment(module=nodenext).js:
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'fs2'
   Duplicated export 'fs2'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportAssignment(module=node20).js:
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'fs2'
   Duplicated export 'fs2'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportAssignment(module=node18).js:
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'fs2'
   Duplicated export 'fs2'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsImportAssignment(module=node16).js:
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   'import ... =' can only be used in TypeScript files.
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'fs2'
   Duplicated export 'fs2'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsGeneratedNameCollisions(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export '__esModule'
   Duplicated export 'require'
   Duplicated export 'exports'
   Duplicated export 'Object'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsGeneratedNameCollisions(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export '__esModule'
   Duplicated export 'require'
   Duplicated export 'exports'
   Duplicated export 'Object'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsGeneratedNameCollisions(module=node18).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export '__esModule'
   Duplicated export 'require'
   Duplicated export 'exports'
   Duplicated export 'Object'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsGeneratedNameCollisions(module=node16).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export '__esModule'
   Duplicated export 'require'
   Duplicated export 'exports'
   Duplicated export 'Object'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsExportAssignment(module=nodenext).js:
   Unexpected token
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsExportAssignment(module=node20).js:
   Unexpected token
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsExportAssignment(module=node18).js:
   Unexpected token
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsExportAssignment(module=node16).js:
   Unexpected token
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsDynamicImport(module=nodenext).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'main'
⚠️  Parse errors in /Users/camchenry/workspace/ast-analysis/sample-repos/TypeScript/tests/baselines/reference/nodeModulesAllowJsDynamicImport(module=node20).js:
   Expected a semicolon or an implicit semicolon after a statement, but found none
   Duplicated export 'main'
